sõnu uudises,esimene isik,negatiivsus,kordaja,positiivsus,väljaanne,link
358,6,1,1.96,8,Delfi,https://www.delfi.ee/news/paevauudised/eesti/lopuaktuste-pidulik-osa-voib-toimuda-ka-juulis-voi-augustis?id=89675043
342,3,7,2.92,8,Delfi,https://www.delfi.ee/news/paevauudised/eesti/valitsus-eraldas-koroonaviiruse-leviku-seireks-880-000-eurot?id=91583845
272,4,11,5.51,3,Delfi,https://www.delfi.ee/news/paevauudised/eesti/fotod-ja-video-vabaduse-valjakule-kogunesid-sajad-maskivastased-lauldi-ja-lehvitati-plakateid?id=91801445
196,3,4,3.57,3,Uued Uudised,https://uueduudised.ee/arvamus/repliik/intrigant-indrek-tarandist-kaitseuuringute-teadur-millal-keskusest-skandaale-oodata-on/
445,1,10,2.47,16,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/sveits-otsustab-rahvahaaletusel-kas-lahkuda-schengenist-ja-teha-lopp-eli-kodanike-vabale-liikumisele?id=91163403
405,5,2,1.73,5,Delfi,https://www.delfi.ee/news/paevauudised/eesti/nakatunute-arv-ulikoolides-touseb-ttu-laheb-osaliselt-ule-distantsoppele?id=90970513
717,20,15,4.88,38,Telegram,https://www.telegram.ee/eesti/toomas-hendrik-ilves-hoiatas-riigitudimuse-eest
154,0,7,4.55,7,Uued Uudised,https://uueduudised.ee/uudis/maailm/usa-alabama-osariigi-senat-kehtestas-abortidele-ranged-piirangud/
164,0,7,4.27,4,Uued Uudised,https://uueduudised.ee/uudis/maailm/trumpi-vihkamisega-oma-lae-saavutanud-cnn-voib-muuki-minna/
275,7,5,4.36,7,Uued Uudised,https://uueduudised.ee/arvamus/repliik/kuidas-naoraamat-mind-kremli-suuvoodri-tottu-ahvardama-asus/
175,2,0,1.14,8,Delfi,https://www.delfi.ee/news/paevauudised/eesti/err-i-noukogusse-otsitakse-uusi-eksperte?id=89609561
767,6,20,3.39,14,Delfi,https://www.delfi.ee/news/paevauudised/eesti/graafikud-oopaevaga-lisandus-49-positiivset-testi-suri-uks-inimene?id=91306325
213,3,3,2.82,7,Eesti Päevaleht,https://epl.delfi.ee/uudised/siseministeeriumi-voimatu-missioon-nouda-ligipaasu-telefonides-krupteeritud-vestluste-andmetele?id=91139491
179,0,1,0.56,4,Telegram,https://www.telegram.ee/teadus-ja-tulevik/video-sojatehnikat-arendav-firma-esitles-uuet-neljajalgset-robotit
110,1,5,5.45,1,Telegram,https://www.telegram.ee/maailm/video-auk-neelas-vaikeauto
335,9,8,5.07,14,Telegram,https://www.telegram.ee/eesti/rahva-haalel-on-joud-siim-kallas-loobub-valitsuse-moodustamisest
1195,9,40,4.1,15,Telegram,https://www.telegram.ee/maailm/28-seika-mis-annavad-aimu-fukushima-katastroofi-ulatusest
240,5,3,3.33,6,Telegram,https://www.telegram.ee/maailm/komisjon-prognoosib-eurotsoonile-majanduslangust
219,2,4,2.74,3,Uued Uudised,https://uueduudised.ee/uudis/eesti/henn-polluaas-opositsiooni-vastutegevus-on-sabotaaz/
845,9,24,3.91,29,Telegram,https://www.telegram.ee/nwo/naiteid-orwellilikust-uhiskonnast
66,0,1,1.52,2,Telegram,https://www.telegram.ee/toit-ja-tervis/kuidas-keskkonnamura-meie-tervist-mojutab
729,13,25,5.21,28,Uued Uudised,https://uueduudised.ee/arvamus/pandeemia-vastast-voitlust-parsivad-vastuolud-kollektivismi-ja-individualismi-vahel/
811,36,19,6.78,41,Telegram,https://www.telegram.ee/arvamus/evelin-liiva
367,2,8,2.72,12,Uued Uudised,https://uueduudised.ee/uudis/maailm/koroonaviirus-paneb-kaalule-euroopa-liidu-tuleviku/
844,17,15,3.79,34,Uued Uudised,https://uueduudised.ee/arvamus/odavat-ukraina-toojoudu-sisse-vedavad-ettevotjad-unustavad-et-nad-on-euroopa-klubis/
602,18,11,4.82,15,Uued Uudised,https://uueduudised.ee/arvamus/repliik/eestis-on-demokraatia-ja-sonavabadus-olemas-seda-naeb-erinevatest-meediakajastustest/
1136,23,9,2.82,26,Uued Uudised,https://uueduudised.ee/arvamus/ats-miller-kui-palju-maksab-araminek-maalt/
277,1,14,5.42,10,Uued Uudised,https://uueduudised.ee/uudis/maailm/illegaalsed-immigrandid-saavad-rootsis-lihtsamalt-arstiabi-kui-polisrootslastest-eakad/
209,3,2,2.39,4,Telegram,https://www.telegram.ee/maailm/nato-kaalub-afganistani-8000-12-000-soduri-jatmist
79,0,0,0.0,1,Telegram,https://www.telegram.ee/maavaline/aigar-sade-puramiidisusteemi-tipus-istuvad-ka-eestlased
243,8,8,6.58,4,Uued Uudised,https://uueduudised.ee/arvamus/repliik/vaimuvaese-prantsuse-eurokommunisti-kuutobised-luulud-ehk-kuidas-uks-valismaalane-vihkab-eestit/
281,2,21,8.19,6,Delfi,https://www.delfi.ee/news/paevauudised/eesti/gripihooaja-esimesel-nadalal-viisid-viirusnakkused-arsti-juurde-ligi-4400-inimest?id=91293349
94,1,0,1.06,1,Uued Uudised,https://uueduudised.ee/video/video-maaeluminister-arvo-aller-avas-kartulipealinnas-avatud-talude-paeva/
330,12,0,3.64,16,Telegram,https://www.telegram.ee/eesti/kas-sina-oled-teeme-ara-talguteks-valmis
173,1,9,5.78,4,Delfi,https://www.delfi.ee/news/paevauudised/eesti/atvga-umber-paiskunud-ning-viga-saanud-laaneranna-vallavanem-suri-ta-oli-muhe-kaaslane-alati-heatahtlik?id=91195675
127,0,3,2.36,2,Telegram,https://www.telegram.ee/maailm/belgia-politsei-ajas-protestijaid-laiali-veekahurite-abil
1586,31,56,5.49,51,Uued Uudised,https://uueduudised.ee/arvamus/putin-amatoordiktaatorist-elukutseliseks/
2863,78,118,6.85,72,Uued Uudised,https://uueduudised.ee/arvamus/toomas-boltowsky-kas-orwelli-maailm-saab-toeks/
43,1,0,2.33,0,Telegram,https://www.telegram.ee/maavaline/lugejavideo-keemiapilved-vs-lennuki-kondensatsioonijaljed
157,1,2,1.91,4,Delfi,https://www.delfi.ee/news/paevauudised/eesti/graafik-terviseamet-oopaevaga-lisandus-13-positiivset-koroonatesti-uusi-surmajuhtumeid-polnud?id=89694901
208,3,5,3.85,9,Uued Uudised,https://uueduudised.ee/uudis/maailm/poola-opositsiooni-pohikandidaat-loobus-toetuse-jarsu-languse-tottu-presidendiks-purgimast/
251,2,1,1.2,12,Delfi,https://www.delfi.ee/news/paevauudised/eesti/tartu-ulikooli-kliinikumi-naistekliiniku-sunnitusosakonnas-viibis-koroonahaige-isa?id=91784549
639,5,3,1.25,20,Uued Uudised,https://uueduudised.ee/majandus/polevkivi-vaarindamine-valitsus-andis-eesti-energiale-loa-uue-olitehase-ehituseks/
306,7,9,5.23,13,Delfi,https://www.delfi.ee/news/paevauudised/eesti/video-ja-fotod-tallinnas-saadeti-viimsele-teekonnale-need-onnetud-kel-lahedasi-polnud?id=91548693
87,1,2,3.45,1,Telegram,https://www.telegram.ee/eesti/tana-toimub-ulemaailmne-geoinsenerluse-vastane-protest
113,5,5,8.85,1,Uued Uudised,https://uueduudised.ee/uudis/jaak-madison-euroopa-parlamendis-keelati-rahvuslipu-kasutamine/
236,2,6,3.39,4,Telegram,https://www.telegram.ee/teadus-ja-tulevik/teadlased-proovisid-tekitada-ajaauke
433,5,10,3.46,7,Uued Uudised,https://uueduudised.ee/arvamus/juhtkiri/ekre-valitsuses-seisva-veega-tiigis-on-tekkinud-lainetus/
207,9,0,4.35,6,Delfi,https://www.delfi.ee/news/paevauudised/eesti/taispikkuses-saa-osa-xii-erivajadusega-inimeste-laulu-ja-tantsupeost-virtuaalselt?id=90745239
70,0,0,0.0,3,Uued Uudised,https://uueduudised.ee/uudis/eesti/peaminister-juri-ratas-tegi-ettepaneku-maaeluminister-mart-jarvik-ametist-vabastada/
384,1,14,3.91,10,Uued Uudised,https://uueduudised.ee/arvamus/repliik/tallinna-tehnikaulikooli-ja-keegan-mcbride-konflikt-on-omal-moel-opetlik-ka-valismaalastele/
210,0,6,2.86,11,Delfi,https://www.delfi.ee/news/paevauudised/eesti/ida-virumaal-kehtestatakse-koroonapuhangu-tottu-uued-ranged-piirangud?id=91865899
872,16,20,4.13,35,Telegram,https://www.telegram.ee/arvamus/elekter-pole-luksuskaup-vaid-inimoigus
445,9,7,3.6,28,Telegram,https://www.telegram.ee/eesti/ule-70-organisatsiooni-kodanikuuhenduse-ja-kogukonna-kutsusid-taas-ellu-asutava-kogu
336,2,9,3.27,6,Uued Uudised,https://uueduudised.ee/arvamus/repliik/jurgen-ligi-ootab-martin-helme-ametist-vabastamist-miks-mitte-oodata-ligi-kinniminekut/
335,5,5,2.99,9,Uued Uudised,https://uueduudised.ee/uudis/maailm/absurd-saksamaal-vaidlusi-pohjustab-sona-rass-pohiseaduses-sest-rasse-polevat-olemas/
269,0,15,5.58,1,Delfi,https://www.delfi.ee/news/paevauudised/liiklus/oopaev-liikluses-onnetustes-sai-viga-viis-jalgratturit-roolist-tabati-21-joobes-juhti?id=89951275
170,0,4,2.35,2,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/usa-teatas-kolmandat-paeva-jarjest-koigi-aegade-rekordist-132-000-uut-nakatunut?id=91604375
297,4,2,2.02,11,Telegram,https://www.telegram.ee/nwo/uus-ponev-teema-mandela-efekti-teoorias-kusimus-james-bondi-fannidele
352,2,9,3.12,14,Uued Uudised,https://uueduudised.ee/majandus/euroopa-liit-jaabki-vastuoludesse-rabelema-leedu-lubab-heaks-kiidetud-maanteepaketi-vaidlustada/
194,0,4,2.06,4,Delfi,https://www.delfi.ee/news/paevauudised/eesti/graafik-oopaevaga-lisandus-uks-positiivne-koroonaviiruse-testi-tulemus?id=90260365
1163,50,8,4.99,33,Telegram,https://www.telegram.ee/eesti/meeleavaldus-ministri-kabinetis
65,2,0,3.08,1,Telegram,https://www.telegram.ee/maailm/austria-rahvusnoukogu-liige-dagmar-belakovitsch-valitsus-peaks-lopuks-koroona-kohta-tott-raakima
176,4,1,2.84,9,Eesti Päevaleht,https://epl.delfi.ee/kliima/uro-juht-arge-kasutage-maksumaksja-raha-saastava-toostuse-paastmiseks?id=89765863
151,1,2,1.99,7,Delfi,https://www.delfi.ee/news/paevauudised/eesti/fotod-tallinnasse-pustitatakse-taas-kaks-koroonatestimise-punkti?id=91013515
201,5,13,8.96,5,Delfi,https://www.delfi.ee/news/paevauudised/eesti/tahelepanelik-liikleja-aitas-tabada-joobes-veokijuhi?id=89703515
392,2,13,3.83,6,Uued Uudised,https://uueduudised.ee/uudis/eesti/eestisse-joudnud-uus-koroonaviirus-naitab-et-avatud-maailm-katkeb-endas-suuri-ohte/
61,0,7,11.48,0,Eesti Päevaleht,https://epl.delfi.ee/valismaa/dresdeni-juveelivarguse-jaljed-viisid-kurikuulsa-araablaste-klannini?id=91694337
2360,35,11,1.95,137,Uued Uudised,https://uueduudised.ee/uudis/eesti/arvo-aller-konkurentsis-pusimise-eeltingimuseks-on-toodangu-korge-kvaliteet-uuenduslikkus-ning-keskkonnasobralikkus/
295,2,3,1.69,5,Uued Uudised,https://uueduudised.ee/majandus/meeletu-rahapesu-danske-panga-eesti-filiaalis/
332,0,6,1.81,16,Telegram,https://www.telegram.ee/teadus-ja-tulevik/uurimus-kurb-muusika-voib-aidata-meeleolu-tosta
595,30,9,6.55,13,Delfi,https://www.delfi.ee/news/paevauudised/eesti/terviseameti-louna-regiooni-juht-sellist-tousu-me-ei-osanud-ette-naha-igal-nadalavahetusel-on-just-tartu-ooelust-alguse-saanud-uus-nakkuskolle?id=90678073
1409,32,34,4.68,17,Telegram,https://www.telegram.ee/nwo/san-fransisco-lennuonnetus-oli-lavastus
167,1,14,8.98,0,Uued Uudised,https://uueduudised.ee/uudis/maailm/vangide-massikaebused-riigi-vastu-on-brusseli-algatatud-viis-ungarit-survestada/
197,2,4,3.05,7,Uued Uudised,https://uueduudised.ee/uudis/eesti/ekre-uurib-kaitseministrilt-miks-avaldab-riik-tunnustust-punaarmee-soduritele/
244,1,1,0.82,5,Telegram,https://www.telegram.ee/teadus-ja-tulevik/barentsi-merepohjast-avastati-kilomeetri-pikkune-9
399,3,0,0.75,14,Telegram,https://www.telegram.ee/eesti/suur-valik-eesti-kirjandusklassikat-on-nuud-kattesaadav-tasuta-e-raamatute-vormis
288,2,11,4.51,9,Uued Uudised,https://uueduudised.ee/uudis/maailm/matteo-salvini-vabauhendustele-kes-ei-taha-kuulda-votta-see-peab-tunda-saama/
841,12,19,3.69,31,Delfi,https://www.delfi.ee/news/paevauudised/eesti/video-ja-otseblogi-noukogu-otsustas-et-aivar-mae-jatkab-ametis-ahistamissuudistusi-arutatakse-edasi-parast-puhkust?id=90279333
835,16,16,3.83,28,Ärileht,https://arileht.delfi.ee/news/uudised/erisaade-pollumeeste-esindaja-lubab-valitsuselt-maasikahuvitist-kusida-pole-ilus-niisama-nuga-selga-luua?id=90378581
59,1,0,1.69,0,Telegram,https://www.telegram.ee/arvamus/video-toomas-trapido-mis-on-jatkusuutlik-eluviis
66,0,1,1.52,0,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/venemaal-pustitati-uus-oopaevane-koroonasurmade-rekord?id=90011069
205,3,7,4.88,5,Telegram,https://www.telegram.ee/eesti/martin-kadai-kui-tana-minna-uksikisikut-liialt-palju-survestama-siis-see-voib-tekitada-trotsi
129,0,9,6.98,0,Uued Uudised,https://uueduudised.ee/uudis/maailm/pariisi-lahedal-raiuti-mehelt-pea-kaib-terrorijuurdlus/
304,2,2,1.32,7,Uued Uudised,https://uueduudised.ee/uudis/eesti/ajakirjandus-on-alar-lanemani-kandidatuuri-suhteliselt-hasti-vastu-votnud/
66,2,1,4.55,1,Delfi,https://www.delfi.ee/news/paevauudised/eesti/ei-aivar-mae-tooleping-ega-estonia-teatri-pohikiri-selgita-miks-maksti-mehele-huvitiseks-poole-aasta-palk?id=91430165
239,5,5,4.18,15,Delfi,https://www.delfi.ee/news/paevauudised/eesti/liisa-pakosta-estonia-valjub-kogu-loost-tugevamana?id=90345605
326,0,7,2.15,8,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/videod-vladivostokki-tabas-voimas-torm-mis-kattis-pea-terve-linna-jaaga-teatati-eriolukorrast?id=91738527
780,43,36,10.13,15,Uued Uudised,https://uueduudised.ee/arvamus/piret-kivi-bioloogilisest-surmast-ja-lihtsalt-surmast-bioloogilisest-soost-ja-mingitest-teistest-sugudest/
189,1,1,1.06,1,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/lati-valitsus-kui-koroonaviirusesse-haigestumine-eestis-suureneb-ei-pea-valga-ja-valka-elanikud-karantiini-jaama?id=90983233
488,8,14,4.51,11,Uued Uudised,https://uueduudised.ee/arvamus/juhtkiri/kaja-kallas-millal-tunnistate-ules-reformierakonna-seotuse-mary-krossi-laimukampaaniaga/
619,13,10,3.72,17,Uued Uudised,https://uueduudised.ee/arvamus/andres-raid-efektiivne-merenduspoliitika-versus-puhapaevane-kaiaarne-kalapuuk/
312,2,4,1.92,6,Delfi,https://www.delfi.ee/news/paevauudised/eesti/maris-lauri-riigieelarvest-valitsus-on-pohjendamatult-optimistlik?id=91265561
142,2,4,4.23,12,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/putin-suures-poliitikas-ei-tohiks-olla-sopru-sest-esindada-tuleb-vaid-oma-rahva-huve?id=91321861
135,0,4,2.96,1,Telegram,https://www.telegram.ee/eesti/nuud-hakkab-politsei-juba-1-5-kmh-kiiruseuletamise-eest-trahve-maarama
204,0,2,0.98,9,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/bloomberg-moskvat-jahmatas-protestide-suurus-valgevenes-kuid-putin-lukasenka-kukutamisse-ei-usu?id=91027735
148,1,0,0.68,5,Delfi,https://www.delfi.ee/news/paevauudised/eesti/fotod-loppes-merevaeoppus-baltops-2020?id=90187757
172,0,5,2.91,4,Telegram,https://www.telegram.ee/teadus-ja-tulevik/uus-uuring-kolm-tundi-teleka-ees-lapsele-halba-ei-tee
484,8,13,4.34,17,Uued Uudised,https://uueduudised.ee/arvamus/andres-raid-sund-iseloomustab-diktatuuri-valik-demokraatiat-pensionireformiga-antakse-inimesele-sunni-asemel-valik/
309,1,1,0.65,7,Telegram,https://www.telegram.ee/teadus-ja-tulevik/meeste-intelligentsust-on-voimalik-hinnata-naojoonte-pohjal
635,7,6,2.05,32,Telegram,https://www.telegram.ee/arvamus/majandusteadlane-paul-tammert-vabadus-mida-see-tahendab
255,2,8,3.92,2,Telegram,https://www.telegram.ee/eesti/arsali-intsident-ehk-kes-oli-eestlaste-roovi-taga-liibanonis
70,0,3,4.29,4,Eesti Päevaleht,https://epl.delfi.ee/uudised/keskerakonna-ja-ekre-valulik-armastus-jai-pusima?id=91442444
173,0,0,0.0,4,Telegram,https://www.telegram.ee/eesti/uuringu-kohaselt-on-eestlaste-osalemine-vabauhendustes-madal
60,1,1,3.33,2,Delfi,https://www.delfi.ee/news/paevauudised/eesti/kolvarti-vaidetav-soosik-arkadi-popov-ebameeldiv-ja-ootamatu-mis-umberringi-toimub?id=91337153
148,1,1,1.35,2,Telegram,https://www.telegram.ee/maailm/mali-on-uro-rahuvalvajate-riiki-saatmise-osas-kohklev
268,2,1,1.12,20,Uued Uudised,https://uueduudised.ee/uudis/eesti/siseminister-mart-helme-tunnustas-paasteteenistuse-aumargiga-elupaastjaid-ja-teisi-vapraid/
391,3,6,2.3,18,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/hispaania-peaminister-tootab-vaikesed-lapsed-oige-pea-oue-lubada?id=89600109
364,5,6,3.02,4,Telegram,https://www.telegram.ee/eesti/lageraiekampaania-jatkub-ka-uuel-aastal
734,25,18,5.86,12,Delfi,https://www.delfi.ee/news/paevauudised/eesti/rail-balticu-toetusruhma-juht-helme-praalimisest-mina-ei-ole-sellisele-koalitsioonileppele-allkirja-andnud?id=89771633
199,2,11,6.53,2,Uued Uudised,https://uueduudised.ee/uudis/maailm/saksamaal-rammis-mees-varastatud-veokiga-soidukeid-16-inimest-sai-viga/
107,0,0,0.0,3,Eesti Päevaleht,https://epl.delfi.ee/kliima/elurikkuse-leppega-vastu-pead-saanud-riik-hakkas-uurima-mis-teda-tabas?id=91241529
1693,23,46,4.08,35,Uued Uudised,https://uueduudised.ee/majandus/urmas-espenberg-euroopa-liit-ja-pandeemia-turismiaris-reisikorraldajate-appihuue/
186,2,3,2.69,6,Delfi,https://www.delfi.ee/news/paevauudised/eesti/fotod-valjast-ilus-seest-mada-alatskivi-sumbol-ehk-truuduse-tamm-murdus?id=90593959
422,1,8,2.13,8,Telegram,https://www.telegram.ee/eesti/eesti-kerkis-korruptsioonitajumise-tabelis-nelja-koha-vorra
61,0,2,3.28,0,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/latis-lisandus-taas-rekordarv-koroonaviirusega-nakatumisi?id=91385295
79,0,0,0.0,4,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/valgevene-valimiskomisjon-karpis-presidendivalimistel-lubatud-vaatlejate-arvu?id=90520033
412,4,5,2.18,7,Delfi,https://www.delfi.ee/news/paevauudised/eesti/erisaade-maris-jesse-naeme-lahinadalatel-samasuguseid-suuri-nakatunute-arve-200-kandis-ja-ulegi?id=91594911
200,2,8,5.0,3,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/guardian-laane-julgeolekuteenistused-suudistavad-omavahel-navalnoi-murgitamises-fsb-d?id=91378355
390,1,8,2.31,4,Delfi,https://www.delfi.ee/news/paevauudised/eesti/terviseamet-jatke-ara-voi-lukake-edasi-koik-perekondlikud-kogunemised-peod-ja-muud-uritused?id=91092487
33,0,3,9.09,0,Telegram,https://www.telegram.ee/maailm/ameeriklased-kahtlustavad-libaoperatsiooni
1212,14,10,1.98,32,Uued Uudised,https://uueduudised.ee/arvamus/jaak-valge-korgharidusoppe-kvaliteedi-allakaik-eestis-on-ilmselge/
148,2,7,6.08,1,Uued Uudised,https://uueduudised.ee/uudis/kaua-voib-reformierakondlaste-sonakasutus-muutub-uha-rovedamaks/
224,14,0,6.25,9,Telegram,https://www.telegram.ee/eesti/sel-reedel-toimub-vabaduse-valjakul-rahumeelne-meeleavaldus-vabadus-vabalt-hingata
356,8,0,2.25,17,Uued Uudised,https://uueduudised.ee/uudis/eesti/minister-alar-laneman-tunnustas-sisekaitseakademia-rolli-sisejulgeoleku-tagamisel/
78,1,0,1.28,1,Eesti Päevaleht,https://epl.delfi.ee/uudised/ekre-portaal-nimetas-kiislerit-juudaks?id=91756205
578,4,18,3.81,18,Uued Uudised,https://uueduudised.ee/arvamus/juhtkiri/laanemaailmas-tavaparaseks-muudetav-soovahetus-on-kuritegu-inimsuse-vastu/
209,6,2,3.83,1,Telegram,https://www.telegram.ee/maailm/teheran-kanada-vaiteid-al-qaeda-seostest-iraaniga-on-naeruvaarsed
344,5,2,2.03,18,Delfi,https://www.delfi.ee/news/paevauudised/eesti/justiitsminister-tunnustas-oiguse-eest-seisjaid?id=91297755
384,12,13,6.51,12,Delfi,https://www.delfi.ee/news/paevauudised/eesti/juri-ratas-terviseametis-olid-probleemid-kogu-kriisi-valtel-pole-motet-eitada-susteem-ei-varise-nuud-kokku?id=90336713
427,22,5,6.32,10,Delfi,https://www.delfi.ee/news/paevauudised/eesti/maarja-vaino-konstantin-patsi-malestusmargi-kavand-ei-kujuta-teda-piisavalt-vaarikalt?id=90315841
786,21,22,5.47,33,Telegram,https://www.telegram.ee/arvamus/aivar-haller-kuidas-saada-vaimult-ja-hingelt-suureks
290,1,4,1.72,11,Uued Uudised,https://uueduudised.ee/uudis/maailm/suurbritannia-ekspeaminister-tony-blair-kusis-el-ilt-raha-brexiti-takistamiseks/
82,0,3,3.66,2,Eesti Päevaleht,https://epl.delfi.ee/uudised/absurd-restoraniklientide-nimede-kogumise-plaanile-seistakse-eos-vastu?id=90828495
223,1,9,4.48,5,Telegram,https://www.telegram.ee/teadus-ja-tulevik/kliimamuutus-teadlased-vs-meedia
539,23,12,6.49,30,Delfi,https://www.delfi.ee/news/paevauudised/eesti/aasta-ema-katre-zirel-lapsed-on-meile-nagu-sobrad-me-pole-neid-kasvatanud?id=89816173
170,1,3,2.35,7,Delfi,https://www.delfi.ee/news/paevauudised/eesti/erinevalt-teistest-on-reformierakonna-toetus-hakanud-kasvama?id=89629693
130,1,5,4.62,2,Uued Uudised,https://uueduudised.ee/uudis/eesti/kas-opositsiooni-arvates-on-valitsus-suudi-ka-vihmasajus/
935,21,10,3.32,37,Delfi,https://www.delfi.ee/news/paevauudised/eesti/koalitsioon-saatis-err-i-noukogusse-kolm-uut-liiget?id=89793925
1636,82,30,6.85,79,Uued Uudised,https://uueduudised.ee/uudis/eesti/henn-polluaas-poliitikahooaja-avakones-otsedemokraatiast-voidaksid-nii-riik-kui-ka-rahvas/
970,49,40,9.18,46,Telegram,https://www.telegram.ee/maailm/teistmoodi-vastuhakk-protestimine-ei-pea-olema-vali-ja-vihane
961,5,29,3.54,25,Telegram,https://www.telegram.ee/maailm/kreeka-uliopilased-on-streikide-tottu-kaotanud-terve-semestri
684,5,31,5.26,25,Telegram,https://www.telegram.ee/maailm/loomatoostuse-julmade-tavade-filmimist-puutakse-takistada-seaduse-abil
240,6,3,3.75,4,Delfi,https://www.delfi.ee/news/paevauudised/eesti/video-ja-fotod-laululava-tagaseinas-laiub-mitmekumne-meetri-pikkune-pragu?id=91241391
2594,49,55,4.01,96,Uued Uudised,https://uueduudised.ee/arvamus/eesti-rahvusriigi-paastjaks-on-ainult-rahvuslik-kapitalism/
698,3,6,1.29,7,Delfi,https://www.delfi.ee/news/paevauudised/eesti/eriteade-kaubanduskeskustes-leevenevad-eriolukorra-piirangud?id=89772315
79,1,0,1.27,1,Uued Uudised,https://uueduudised.ee/uudis/eesti/fotod-torvikurongkaigule-tuli-eesti-vabariigile-onne-soovima-ligi-10-000-inimest/
778,15,19,4.37,25,Uued Uudised,https://uueduudised.ee/arvamus/koolmeister-peep-leppik-mis-toimub-kasvatuseta-inimese-peas-mitte-midagi-ei-toimu/
587,0,6,1.02,32,Delfi,https://www.delfi.ee/news/paevauudised/eesti/83-eestlasist-vaidab-et-eriolukorra-piirangud-ei-rikkunud-nende-inimoigusi?id=90033175
345,8,7,4.35,9,Delfi,https://www.delfi.ee/news/paevauudised/eesti/politsei-pikendas-harjumaa-oist-alkokeeldu?id=90951083
303,11,3,4.62,7,Uued Uudised,https://uueduudised.ee/arvamus/repliik/loe-ja-imesta-mida-arvab-kaja-kallas-eestlastest-ja-rahvusriigist/
135,0,3,2.22,7,Delfi,https://www.delfi.ee/news/paevauudised/eesti/rahvusooper-estonia-otsib-avaliku-konkursiga-uut-peadirektorit?id=90950115
