sõnu uudises,esimene isik,negatiivsus,kordaja,positiivsus,väljaanne,link
643,20,22,6.53,18,Uued Uudised,https://uueduudised.ee/arvamus/usa-advokaadiburoo-rundamine-varjab-kabuhirmu-kaeraudade-ees-ja-soovi-oma-nahk-paasta/
1412,31,28,4.18,36,Uued Uudised,https://uueduudised.ee/majandus/andres-raid-idu-app-ja-tegelik-tootmine/
750,11,18,3.87,20,Telegram,https://www.telegram.ee/maailm/pettus-sotimaal-noutakse-iseseisvusreferendumi-haalte-korduslugemist
193,2,1,1.55,9,Delfi,https://www.delfi.ee/news/paevauudised/eesti/soome-valisminister-haavisto-delfile-tiido-oli-suureparane-suursaadik-ent-pigem-on-eesti-ja-soome-lahedasemad-kui-varem?id=90622185
403,6,29,8.68,10,Uued Uudised,https://uueduudised.ee/uudis/maailm/kui-uhiskonnas-on-rassism-ja-ksenofoobia-kas-siis-on-kindlasti-suudi-polisrahvas/
1614,24,41,4.03,41,Telegram,https://www.telegram.ee/maailm/snowdeni-intervjuu-mida-internetist-jarjekindlalt-kustutatakse
410,16,20,8.78,9,Uued Uudised,https://uueduudised.ee/uudis/maailm/rootsis-vohab-must-rassism-polu-all-aga-on-vaid-eurooplaste-valjautlemised/
385,5,9,3.64,9,Uued Uudised,https://uueduudised.ee/uudis/eesti/rahvusmeelsuse-minetanud-tartu-ulikool-saab-marksistliku-suunitluse-parast-kova-kriitikat/
476,9,8,3.57,22,Telegram,https://www.telegram.ee/eesti/uus-vaimsete-uudiste-portaal-hingepesa-soovib-tuua-helgust-igasse-paeva
236,0,1,0.42,5,Delfi,https://www.delfi.ee/news/paevauudised/eesti/abilinnapea-rahustab-uhtegi-tallinna-kooli-ennetavalt-distantsoppele-ei-saadeta?id=91005831
142,2,2,2.82,2,Uued Uudised,https://uueduudised.ee/uudis/maailm/rotterdamis-toimuma-pidanud-eurovisiooni-lauluvoistlus-jaab-esmakordselt-64-aasta-jooksul-ara/
435,1,8,2.07,14,Telegram,https://www.telegram.ee/maailm/fukushima-tuumaelektrijaama-tabavad-uha-uued-katsumused
776,4,5,1.16,26,Telegram,https://www.telegram.ee/teadus-ja-tulevik/java-saarelt-leitud-mageveekarbil-avastati-maailma-vanim-graveering
313,5,2,2.24,12,Delfi,https://www.delfi.ee/news/paevauudised/eesti/fotod-detsembris-malisse-lendav-jalavaeruhm-toestas-tapal-valmisolekut?id=91664251
311,7,1,2.57,14,Uued Uudised,https://uueduudised.ee/uudis/eesti/ekre-volikogu-andis-rain-epleri-ministriks-saamisele-rohelise-tule/
673,2,16,2.67,23,Telegram,https://www.telegram.ee/maailm/islandil-teeb-rahandusrevolutsiooni-uus-kruptoraha-auroracoin
308,7,15,7.14,6,Uued Uudised,https://uueduudised.ee/uudis/maailm/jaak-madison-selgitab-miks-ta-jai-olulise-totalitarismi-hukka-moistva-resolutsiooni-haaletusel-erapooletuks/
199,5,2,3.52,3,Telegram,https://www.telegram.ee/maailm/usa-ametnike-sonul-ei-tohiks-snowdenile-armu-anda
289,6,8,4.84,10,Delfi,https://www.delfi.ee/news/paevauudised/eesti/video-urmas-kruuse-opositsiooni-ja-avalikkuse-surve-kandis-vilja?id=90368215
179,5,5,5.59,4,Uued Uudised,https://uueduudised.ee/uudis/eesti/riigikogu-esimees-henn-polluaas-vottis-vastu-1400-allkirjaga-petitsiooni-laenumoratooriumiks/
112,0,2,1.79,1,Uued Uudised,https://uueduudised.ee/uudis/maailm/inimkaubandus-jatkub-kreeka-rannikuvalve-pidas-kinni-migrante-itaaliasse-vedanud-jahi/
501,8,20,5.59,7,Telegram,https://www.telegram.ee/arvamus/mart-kalvet-narkopaanika-kulvamine-on-vastutustundetu-ja-kontraproduktiivne
228,0,4,1.75,1,Uued Uudised,https://uueduudised.ee/arvamus/juhtkiri/president-kaljulaid-ja-opositsioon-raagiks-nuud-eesti-mainekahjust-ja-seda-ttu-juhtumi-taustal/
274,2,0,0.73,8,Delfi,https://www.delfi.ee/news/paevauudised/eesti/valisministeerium-soovitab-valtimatu-vajaduseta-valisreisid-ara-jatta?id=90939037
194,1,5,3.09,9,Uued Uudised,https://uueduudised.ee/uudis/maailm/visegradi-riigid-lubavad-kreekat-randlejate-torjumisel-igati-aidata/
57,0,0,0.0,1,Delfi,https://www.delfi.ee/news/paevauudised/eesti/otsepilt-kell-1230-balti-valisministrid-annavad-pressikonverentsi-teemana-laual-ka-koroonaolukord?id=91595835
74,1,2,4.05,0,Eesti Päevaleht,https://epl.delfi.ee/valismaa/epl-ja-delfi-minskis-200-000-inimest-minski-tanavail-pisarates-meeleavaldaja-meil-on-kohutav-president-kes-valitseb-nii-hea-rahva-ule?id=90816261
417,4,6,2.4,11,Delfi,https://www.delfi.ee/news/paevauudised/eesti/lapsevanem-on-pahane-miks-keelati-tallinnas-laste-lopupeod-juunis-emadele-ja-isadele-ebaoiglustunne-on-rusuv?id=90048245
208,3,4,3.37,4,Delfi,https://www.delfi.ee/news/paevauudised/eesti/tooonnetus-karksi-kulas-tootaja-jai-juukseidpidi-masina-vahele?id=91330573
395,1,24,6.33,4,Uued Uudised,https://uueduudised.ee/uudis/maailm/uro-juht-antonio-guterres-kasutab-pandeemiat-ara-vasakliberaalseks-propagandaks/
263,6,6,4.56,6,Telegram,https://www.telegram.ee/maailm/911-toeliikumine-kutsub-tavainimesi-ules-kohtuprotsesse-algatama
454,10,6,3.52,11,Uued Uudised,https://uueduudised.ee/arvamus/opetaja-peep-leppik-toogem-pedagoogika-eestisse-tagasi/
270,0,7,2.59,5,Uued Uudised,https://uueduudised.ee/uudis/maailm/kreekat-ahvardab-hattajaamine-kasvava-migranditulvaga/
125,0,6,4.8,1,Delfi,https://www.delfi.ee/news/paevauudised/krimi/kas-eile-mootorratturile-ette-soitnud-autojuht-on-tabatud-politsei-ja-prokuratuur-selget-vastust-ei-anna?id=90717391
296,1,13,4.73,8,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/poola-vaagib-perevagivalla-ennetamise-konventsioonist-lahkumist-nahes-seda-ideoloogilisena?id=90552643
16,0,2,12.5,0,Delfi,https://www.delfi.ee/news/paevauudised/krimi/neljapaeva-ohtul-oma-kodust-lahkunud-ja-kaduma-jaanud-natalja-leiti-tana-surnuna?id=90096375
163,4,3,4.29,4,Uued Uudised,https://uueduudised.ee/uudis/eesti/katri-raikile-vastu-tulles-alustagu-uus-prokuratuuri-uuriv-erikomisjon-helmede-vaidetest-indrek-tarandi-juhtumi-kohta/
198,0,0,0.0,2,Delfi,https://www.delfi.ee/news/paevauudised/eesti/kuupaevad-paigas-vaata-millal-on-jargmisel-kolmel-oppeaastal-koolivaheajad?id=90990701
252,4,1,1.98,15,Telegram,https://www.telegram.ee/eesti/haapsallased-naitasid-tahet-taastada-raudteeuhendus
247,6,8,5.67,2,Delfi,https://www.delfi.ee/news/paevauudised/eesti/president-jattis-valisteenistuse-seaduse-valja-kuulutamata?id=90265285
116,0,2,1.72,0,Delfi,https://www.delfi.ee/news/paevauudised/krimi/tallinnas-said-autolt-loogi-nii-jalgrattur-kui-jalakaija?id=90976629
287,5,8,4.53,6,Uued Uudised,https://uueduudised.ee/uudis/eesti/martin-helme-palkas-rahapesu-trahve-puudma-endise-fbi-peadirektori/
312,3,8,3.53,14,Telegram,https://www.telegram.ee/toit-ja-tervis/keemiaravi-pettus-parast-ravi-levib-vahk-kiiremini
271,2,4,2.21,21,Telegram,https://www.telegram.ee/maailm/uus-tehnoloogia-muudab-merevee-minutitega-joodavaks
148,6,2,5.41,1,Eesti Päevaleht,https://epl.delfi.ee/kliima/miks-peavad-eestlased-end-loodusrahvaks-kuid-ei-kaitu-keskkonnahoidlikult?id=91481058
114,0,1,0.88,2,Uued Uudised,https://uueduudised.ee/uudis/eesti/koigi-eesti-reaalsuses-politsei-saatis-riigist-valja-prostituudina-tootanud-brasiilia-mehe/
295,1,14,5.08,6,Telegram,https://www.telegram.ee/maailm/noiajaht-aktiivsetele-kodanikele-paadis-egiptuses-43-inimese-suudimoistmisega
353,5,9,3.97,18,Telegram,https://www.telegram.ee/maailm/who-tegi-kannapoorde-organisatsiooni-erisaadik-moistab-uhiskonna-sulgemise-hukka
417,4,2,1.44,12,Telegram,https://www.telegram.ee/eesti/kodanikuuhendused-avaldasid-massilised-puhapaikade-ruustamisjuhtumid
630,15,24,6.19,29,Uued Uudised,https://uueduudised.ee/majandus/kaheksa-asja-millega-peaks-arvestama-pogenike-toole-rakendamisel/
237,3,6,3.8,9,Delfi,https://www.delfi.ee/news/paevauudised/eesti/kersti-kaljulaid-nato-peakorteris-liikmesriigid-peavad-ausalt-muredest-raakima?id=91291333
317,9,3,3.79,4,Delfi,https://www.delfi.ee/news/paevauudised/eesti/isamaa-vahetab-kiisleri-ajutiselt-pohiseaduskomisjonis-valja?id=91752657
150,0,3,2.0,5,Delfi,https://www.delfi.ee/news/paevauudised/krimi/veekeetja-suutas-korteri-milles-elanud-nooruki-kaks-koera-paastis-suitsuandur?id=91659997
43,0,0,0.0,0,Delfi,https://www.delfi.ee/news/paevauudised/eesti/kas-onn-naeratas-kontrolli-tanaseid-loto-voidunumbreid?id=90466111
1078,45,19,5.94,36,Uued Uudised,https://uueduudised.ee/arvamus/ats-miller-kodanikupalgast-muutuva-maailma-valjakutse-ehk-lapsed-ei-ole-luksus-vaid-ainus-viis-kestmajaamiseks/
672,10,16,3.87,13,Ärileht,https://arileht.delfi.ee/news/uudised/fotod-ja-video-rahandusministeeriumi-prognoos-palgakasv-taastub-ulejargmisel-aastal?id=90966121
411,7,11,4.38,11,Uued Uudised,https://uueduudised.ee/arvamus/repliik/delfi-ajakirjanik-kultiveerib-uhiskonnas-rassismi-ja-ohutab-pingeid/
644,16,10,4.04,22,Uued Uudised,https://uueduudised.ee/uudis/eesti/uuringu-jargi-on-tartu-ulikool-prestiizikaim-kui-kaua-saab-ajaloo-arvelt-veel-marksismi-kummardada/
1011,30,27,5.64,60,Uued Uudised,https://uueduudised.ee/arvamus/kuidas-riik-saaks-aidata-inimestel-depressioonist-ule-olla-ja-ennast-onnelikuna-tunda/
56,0,2,3.57,4,Eesti Päevaleht,https://epl.delfi.ee/valismaa/segadused-pariisi-jumalaema-kiriku-taastamisega-osa-annetatud-raha-kulub-ametnike-palkadele?id=91717471
136,1,8,6.62,5,Delfi,https://www.delfi.ee/news/paevauudised/eesti/kolmapaeval-voib-tulla-juba-20-kraadi-sooja?id=89960503
209,0,14,6.7,1,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/prantsusmaal-esitati-opetaja-samuel-paty-morvaga-seoses-suudistus-veel-neljale-opilasele?id=91790483
121,0,2,1.65,2,Eesti Päevaleht,https://epl.delfi.ee/valismaa/helsingi-meer-suvel-avame-pargid-ja-valjakud-erandkorras-restoranidele-ja-kauplejatele?id=90239133
444,5,4,2.03,11,Telegram,https://www.telegram.ee/maailm/kissinger-jargmine-usa-president-voiks-olla-hillary-clinton
363,5,8,3.58,6,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/viimane-usa-osariik-otsustas-kaotada-konfoderatsiooni-embleemi-oma-lipult?id=90295473
102,0,3,2.94,3,Uued Uudised,https://uueduudised.ee/uudis/eesti/valitsus-sidus-pensionireformi-eelnou-usalduskusimusega/
25,1,0,4.0,0,Eesti Päevaleht,https://epl.delfi.ee/valismaa/lukasenka-umber-tombub-ring-koomale?id=90762379
242,2,6,3.31,6,Telegram,https://www.telegram.ee/maailm/afgaanid-avaldasid-meelt-julgeolekupakti-vastu-usa-ga
2,0,0,0.0,0,Telegram,https://www.telegram.ee/arvamus/lugeja-kirjutab-arukas-rahvuslus
368,10,7,4.62,13,Uued Uudised,https://uueduudised.ee/arvamus/repliik/tartu-rahulepingu-oigusjargsus-hoiab-eestit-ka-uues-ja-muutuvas-maailmas/
82,0,4,4.88,1,Uued Uudised,https://uueduudised.ee/uudis/maailm/prokuror-pariisi-noarundaja-toetas-aarmuslikku-islamit/
293,3,6,3.07,9,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/trumpi-vanem-poeg-nakatus-koroonaviirusega?id=91737789
996,25,22,4.72,31,Uued Uudised,https://uueduudised.ee/majandus/ats-miller-energiamajanduse-tulevikuplaanid-ebateaduslik-kantseleiulme/
395,8,15,5.82,5,Uued Uudised,https://uueduudised.ee/arvamus/repliik/massimeedia-ajakirjanikud-teatavad-avalikult-et-nad-pole-professionaalid/
654,4,6,1.53,15,Telegram,https://www.telegram.ee/nwo/kuidas-on-seotud-tanased-popkultuuri-iidolid-ja-vana-egiptuse-jumalad
2473,112,48,6.47,89,Eesti Ekspress,https://ekspress.delfi.ee/lisalood/intervjuu-muinasjuttude-maalija-siima-skopiga?id=68991927
1677,56,48,6.2,56,Telegram,https://www.telegram.ee/nwo/intervjuu-zeitgeisti-filmide-looja-peter-josephiga
361,5,8,3.6,7,Telegram,https://www.telegram.ee/arvamus/repliik-kahepalgeline-laste-kaitsmine
254,1,15,6.3,7,Delfi,https://www.delfi.ee/news/paevauudised/krimi/purjutamise-kaigus-oma-abikaasat-pahe-tulistanud-liina-bahovski-kriminaalasi-joudis-kohtusse?id=91479152
105,0,1,0.95,1,Delfi,https://www.delfi.ee/news/paevauudised/liiklus/teeremont-ja-velotuur-toovad-maanteedele-liikluspiirangud?id=90719385
342,1,0,0.29,7,Uued Uudised,https://uueduudised.ee/uudis/eesti/kurb-uudis-eesti-omariiklusele-riiklikku-infot-hakkab-edastama-kremli-ruupor-pbk/
165,2,3,3.03,10,Telegram,https://www.telegram.ee/eesti/ministeerium-ostab-miljoni-eest-austraaliast-lastevanematele-oppeprogrammi
95,0,0,0.0,0,Telegram,https://www.telegram.ee/maailm/venemaa-ja-hiina-solmivad-60-miljardi-dollarilise-naftaleppe
184,1,8,4.89,1,Delfi,https://www.delfi.ee/news/paevauudised/eesti/fotod-kas-tali-lopuks-tuleb-tartut-kattis-tana-hommikul-orn-kiht-lund?id=91821759
116,5,2,6.03,3,Delfi,https://www.delfi.ee/news/paevauudised/eesti/rein-veidemann-minu-tagasikutsumine-naib-olevat-martin-helme-kattemaksuaktsioon?id=91482092
309,15,8,7.44,5,Uued Uudised,https://uueduudised.ee/uudis/eesti/ohtuleht-ei-suuda-kollasest-motlemisest-ule-olla-ja-nouab-kaitseliidu-juhilt-mikk-parnitsa-ees-vabandamist/
338,5,9,4.14,4,Telegram,https://www.telegram.ee/maailm/roger-waters-kutsub-muusikuid-ules-iisraeli-boikoteerima
256,0,3,1.17,1,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/milline-voiks-olla-estonia-ulestostmine-sellele-lahim-operatsioon-vois-olla-allveelaeva-kursk-pinnale-toomine?id=91222871
322,12,9,6.52,9,Uued Uudised,https://uueduudised.ee/arvamus/repliik/aripaev-soovitab-kolvatut-multikultiriiki-selle-probleemidega/
2214,75,43,5.33,47,Uued Uudised,https://uueduudised.ee/arvamus/peeter-ernits-ariprojekt-kliimaneutraalsuse-lipu-all/
109,0,1,0.92,4,Uued Uudised,https://uueduudised.ee/arvamus/repliik/reformierakond-mehitas-ministeeriume-jarjest-oma-inimestega-ette-jai-ka-rein-ratas/
211,2,9,5.21,3,Eesti Päevaleht,https://epl.delfi.ee/kultuur/uue-kunsti-muuseum-kaebas-parnu-linna-kohtusse?id=91843723
186,6,24,16.13,3,Uued Uudised,https://uueduudised.ee/uudis/eesti/mart-helme-teeb-ettepaneku-karmistada-liiklusmorvarite-karistusi/
449,2,1,0.67,18,Telegram,https://www.telegram.ee/teadus-ja-tulevik/teadlased-fikseerisid-uue-elu-sunni-hetke-munaraku-viljastumine-on-nahtav-valgussahvatusena
1399,21,51,5.15,17,Telegram,https://www.telegram.ee/maavaline/david-icke-nodrameelsete-maailm-mida-valitsevad-hullud
231,1,4,2.16,10,Uued Uudised,https://uueduudised.ee/arvamus/juhtkiri/euroametnikust-president-kaitseb-ametnikkonda-liiga-kompromissitult-temast-on-saanud-burokraatide-kaitseingel/
371,1,9,2.7,7,Uued Uudised,https://uueduudised.ee/uudis/maailm/utrechti-dzihadistid-on-seotud-ruhmitusega-kalifaatstaat/
676,8,16,3.55,20,Uued Uudised,https://uueduudised.ee/arvamus/seltsimees-ajakirjanik-toomas-sildam-kaasas-vihapursetesse-valitsuse-vastu-valgevene-teema/
533,2,7,1.69,8,Delfi,https://www.delfi.ee/news/paevauudised/eesti/graafik-oopaevaga-lisandus-35-koroonapositiivset-nakatumisnaitaja-tousis-ule-17?id=90955487
228,5,1,2.63,2,Uued Uudised,https://uueduudised.ee/arvamus/repliik-ilvese-lemmikuks-kujunenud-noa-ja-kahvli-kujund-viitab-tema-enda-kaitumisprobleemisele/
215,1,6,3.26,15,Uued Uudised,https://uueduudised.ee/uudis/eesti/siseminister-mart-helme-loome-eraldiseisva-piirivalve/
331,13,10,6.95,4,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/arktika-merejaa-on-tanavu-sulanud-vaiksuselt-teise-ulatuseni?id=91110715
910,22,22,4.84,16,Uued Uudised,https://uueduudised.ee/uudis/maailm/ats-miller-kosmosevagedest-ja-paikesesusteemi-holvamisest/
201,7,6,6.47,3,Telegram,https://www.telegram.ee/eesti/telegrami-vodcast-001-kulalisteks-varro-vooglaid-ja-markus-jarvi-uudisteportaalist-objektiiv
1195,7,10,1.42,53,Telegram,https://www.telegram.ee/eesti/arkna-moisa-polydomei-projekt-revolutsioon-pollumajanduses
141,7,2,6.38,1,Delfi,https://www.delfi.ee/news/paevauudised/eesti/martin-herem-valgevene-kriisi-valguses-kuni-venemaa-ja-valgevene-pusivad-oma-riigi-piirides-ei-muutu-eesti-jaoks-midagi?id=90917111
395,7,26,8.35,6,Uued Uudised,https://uueduudised.ee/arvamus/repliik/rain-koolile-vastu-tulles-lopetagem-uheskoos-hingamine-ikka-maa-paastmise-nimel/
626,12,8,3.19,9,Telegram,https://www.telegram.ee/eesti/52053
1039,7,18,2.41,11,Delfi,https://www.delfi.ee/news/paevauudised/eesti/graafik-oopaevaga-suri-kuus-koroonaviirusega-nakatunut-haiglaravil-on-203-inimest?id=91818653
450,3,12,3.33,12,Uued Uudised,https://uueduudised.ee/uudis/eesti/tiit-kala-nouab-delfilt-vaarinfo-levitamise-parast-vabandamistt/
139,1,9,7.19,5,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/seattlei-linnapea-lubab-autonoomse-tsooni-relvastatud-meeleavaldajatelt-tagasi-votta?id=90256785
521,10,13,4.41,12,Uued Uudised,https://uueduudised.ee/arvamus/mart-helme-referendum-toukab-suvariigi-voimult/
147,2,6,5.44,3,Delfi,https://www.delfi.ee/news/paevauudised/eesti/eestist-lennuliinide-avamise-piirang-pikeneb-kahe-nadala-vorra?id=90318269
334,5,0,1.5,15,Delfi,https://www.delfi.ee/news/paevauudised/eesti/riigi-pikaajaline-arengustrateegia-eesti-2035-ootab-eestimaalaste-tagasisidet?id=90188465
127,1,2,2.36,6,Uued Uudised,https://uueduudised.ee/uudis/maaeluministeeriumi-asekantsler-minul-ministrile-etteheiteid-ei-olnud/
146,3,7,6.85,2,Telegram,https://www.telegram.ee/maailm/washingtonis-suutas-mees-end-kapitooliumi-lahedal-polema
493,13,7,4.06,13,Uued Uudised,https://uueduudised.ee/arvamus/peep-leppik-kas-perekond-ongi-heaolu-ja-naudingute-alla-kadumas/
637,14,9,3.61,15,Telegram,https://www.telegram.ee/eesti/kohtumine-riigikogus-kas-parvlaev-estonia-tostetakse-ules
112,0,3,2.68,4,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/valgevene-saatis-leedust-tulnud-ohupallide-vastu-lahingukopterid-leedu-suudistab-naabrit-piiririkkumises?id=90823255
221,1,4,2.26,6,Delfi,https://www.delfi.ee/news/paevauudised/usavalimised2020/biden-puudis-voluda-florida-pensionare-ainus-eakas-kellest-trump-hoolib-on-ta-ise?id=91347969
177,2,0,1.13,2,Telegram,https://www.telegram.ee/maavaline/paikese-korval-on-margatud-jupiteri-suurust-tundmatut-objekti
279,0,7,2.51,7,Telegram,https://www.telegram.ee/eesti/eestis-on-koolikiusamise-ohvriks-langenud-viiendik-opilastest
192,4,4,4.17,1,Uued Uudised,https://uueduudised.ee/majandus/saku-olletehase-juht-leiab-et-alkoholiaktsiisi-langetus-hoidis-ara-suurema-laekumiste-kukkumise/
458,5,18,5.02,12,Telegram,https://www.telegram.ee/maailm/tais-noutakse-valimiste-tuhistamist-ja-valitsuse-tagasiastumist
148,1,0,0.68,8,Telegram,https://www.telegram.ee/eesti/ergma-kinnitas-eesti-huvi-kosmoseprojektide-vastu
149,1,1,1.34,5,Uued Uudised,https://uueduudised.ee/uudis/maailm/kuidas-loosung-black-live-matter-osutus-libauudiseks-black-lies-matter/
240,2,0,0.83,6,Delfi,https://www.delfi.ee/news/paevauudised/eesti/fotod-otepaal-tahistati-eesti-lipu-136-aastapaeva?id=90078715
958,3,13,1.67,42,Telegram,https://www.telegram.ee/maailm/hiina-on-planeerimas-maailma-koige-tohusamat-sotsiaalse-kontrolli-susteemi
285,3,8,3.86,3,Telegram,https://www.telegram.ee/maailm/lavrov-suuria-keemiarunnakuga-oli-seotud-mitu-valisriiki
363,14,4,4.96,18,Delfi,https://www.delfi.ee/news/paevauudised/eesti/martin-helme-kandidaadikone-ekre-eesmark-jargmistel-valimistel-on-saada-peaministrikoht-olen-nous-moodustama-ka-uut-koalitsiooni?id=90356351
305,0,10,3.28,3,Telegram,https://www.telegram.ee/maailm/cia-aitas-colombia-voimudel-tappa-sissiruhmituse-liidreid
215,7,1,3.72,2,Uued Uudised,https://uueduudised.ee/uudis/eesti/juri-ratas-kaja-kallas-ei-pakkunud-mulle-peaministri-kohta-voimalikus-uues-koalitsioonis/
242,3,0,1.24,5,Uued Uudised,https://uueduudised.ee/majandus/pollumajandusministrid-allkirjastasid-varssavis-toimunud-kohtumisel-uhisdeklaratsiooni/
766,5,24,3.79,28,Telegram,https://www.telegram.ee/toit-ja-tervis/miks-meditsiin-ei-taha-et-vahk-ravitud-saaks
346,11,9,5.78,6,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/saksa-poliitikud-toovad-parast-navalnoi-murgitamise-kinnitamist-mangu-ka-nord-stream-2-peatamise?id=90934575
55,0,1,1.82,0,Delfi,https://www.delfi.ee/news/paevauudised/eesti/ukrainast-eestisse-tulnud-grusiin-kais-hoolimata-isolatsiooninouetest-narvas-poes?id=90658443
212,1,5,2.83,4,Uued Uudised,https://uueduudised.ee/uudis/maailm/multikultuursuse-viljastav-moju-kreeka-politsei-teavitab-piirangutest-kumnes-erinevas-keeles/
353,5,4,2.55,6,Delfi,https://www.delfi.ee/news/paevauudised/eesti/terviseametist-lahkunud-martin-kadai-asub-sugisest-toenaoliselt-teadusmaastikule?id=90798759
294,10,7,5.78,4,Uued Uudised,https://uueduudised.ee/uudis/eesti/mart-helme-deutsche-wellele-kui-homod-voivad-teha-oma-propagandat-siis-voime-meie-teha-ka-teist-propagandat/
199,3,5,4.02,10,Uued Uudised,https://uueduudised.ee/arvamus/repliik/varro-vooglaid-inimesed-kellel-on-esikohal-el-i-oigus-mitte-omariikluse-huvid-on-ohtlikud/
240,6,3,3.75,4,Delfi,https://www.delfi.ee/news/paevauudised/eesti/video-ja-fotod-laululava-tagaseinas-laiub-mitmekumne-meetri-pikkune-pragu?id=91241391
1775,17,38,3.1,67,Uued Uudised,https://uueduudised.ee/arvamus/juri-toomepuu-inimkapitalist-ja-riikide-joukusest/
549,9,9,3.28,17,Uued Uudised,https://uueduudised.ee/arvamus/repliik/korgharidus-annab-kasu-ainult-siis-kui-see-on-akadeemiline-mitte-ideoloogiline/
292,4,13,5.82,5,Uued Uudised,https://uueduudised.ee/majandus/enamik-ketikauplusi-lubas-kriisis-hatta-sattunud-tarnijaid-mitte-trahvida-aga-maxima-vaanab-taie-rauaga/
360,4,8,3.33,13,Uued Uudised,https://uueduudised.ee/arvamus/martin-helme-boikott-kahele-pahatahtlikule-meediakanalile-ei-jata-uhtegi-inimest-vajaliku-infota/
230,7,4,4.78,3,Delfi,https://www.delfi.ee/news/paevauudised/eesti/kultuuriminister-palus-estonia-teatri-juhi-ahistamissuudistute-tottu-noukogu-kokku-kutsuda?id=90246095
240,6,3,3.75,6,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/california-kehtestas-taas-ranged-koroonapiirangud-avalikele-asutustele-ja-aridele?id=90440913
2531,93,20,4.46,133,Telegram,https://www.telegram.ee/eesti/intervjuu-eetiline-pangandus
1485,58,28,5.79,44,Telegram,https://www.telegram.ee/arvamus/elver-loho-konservatiivne-plaan-kuidas-eestis-kanep-2018-aastaks-legaliseerida
67,0,0,0.0,0,Telegram,https://www.telegram.ee/nwo/lugejapildid-keemiapilved-27-augustil-tallinnas
